x,y,rr
6.46145,45.12299,211.10000000000002
6.47409,45.12198,189.49999999999994
6.4867300000000006,45.12096,188.29999999999998
6.49937,45.11995,223.80000000000004
6.004659999999999,45.14925,276.9
6.01732,45.1483,292.3
6.02998,45.14736,324.09999999999997
6.04263,45.146409999999996,322.09999999999997
6.05529,45.14546,330.00000000000006
6.06795,45.14451,327.3999999999999
6.08061,45.14356,383.40000000000003
6.09326,45.1426,342.1
6.105919999999999,45.14164,178.8
6.11857,45.14069,222.6
6.13122,45.139720000000004,192.29999999999995
6.14388,45.13876,175.29999999999998
6.15653,45.1378,270.6
6.16918,45.136829999999996,333.8
6.18184,45.13586,326.9
6.19449,45.134890000000006,308.50000000000006
6.20714,45.13392,269.2
6.21979,45.132940000000005,288.8
6.23244,45.13196,250.09999999999997
6.245080000000001,45.130990000000004,291.40000000000003
6.2577300000000005,45.13001,254.29999999999987
6.27038,45.129020000000004,230.30000000000004
6.28303,45.128040000000006,236.19999999999996
6.295669999999999,45.12705,234.49999999999997
6.30832,45.126059999999995,212.29999999999998
6.3209599999999995,45.12507,130.20000000000002
6.33361,45.12408,122.2
6.34625,45.123090000000005,130.69999999999996
6.35889,45.12209,163.00000000000003
6.37154,45.12109,270.59999999999997
6.384180000000001,45.120090000000005,228.39999999999995
6.39682,45.11909,197.49999999999997
6.40946,45.11808,215.19999999999996
6.4221,45.11708,195.6
6.434740000000001,45.11607,251.59999999999994
6.44738,45.11506,260.69999999999993
6.46002,45.11405,230.4
6.47265,45.11303,236.29999999999995
6.48529,45.11202,219.29999999999993
6.49793,45.111,143.2
6.00333,45.14029,312.0
6.01598,45.139340000000004,309.0
6.02864,45.1384,323.9
6.04129,45.13745,330.00000000000006
6.05395,45.1365,343.3
6.0666,45.13555,384.9999999999999
6.07926,45.1346,352.29999999999995
6.0919099999999995,45.13365,277.70000000000005
6.10456,45.132690000000004,240.29999999999995
6.11721,45.13173,216.29999999999998
6.1298699999999995,45.13077,177.20000000000005
6.142519999999999,45.12981,225.0
6.15517,45.128840000000004,360.7
6.16782,45.12787,343.8
6.18047,45.126909999999995,315.49999999999994
6.19311,45.12594,285.9
6.20576,45.124959999999994,277.29999999999995
6.2184099999999995,45.12399,271.59999999999997
6.23105,45.12301,297.29999999999995
6.2437,45.12203,261.09999999999997
6.25635,45.12105,214.29999999999995
6.2689900000000005,45.12007,195.39999999999992
6.281630000000001,45.11909,238.7999999999999
6.2942800000000005,45.1181,237.29999999999995
6.30692,45.11711,188.3
6.31956,45.11612,137.0
6.3322,45.11513,142.39999999999995
6.3448400000000005,45.114129999999996,173.59999999999997
6.35749,45.11314,237.1
6.37012,45.112140000000004,242.8999999999999
6.38276,45.11114,220.49999999999991
6.3954,45.11014,223.19999999999996
6.40804,45.10913,254.69999999999993
6.42068,45.108129999999996,245.79999999999998
6.43331,45.10712,278.4999999999999
6.44595,45.10611,249.39999999999998
6.45859,45.1051,263.2
6.47122,45.104079999999996,226.89999999999995
6.48385,45.10307,219.5
6.4964900000000005,45.10205,202.79999999999998
6.002,45.13133,323.19999999999993
6.01465,45.130390000000006,331.79999999999995
6.0273,45.12944,333.80000000000007
6.03996,45.1285,330.7
6.05261,45.12755,368.30000000000007
6.065259999999999,45.1266,333.29999999999995
6.07791,45.125640000000004,283.2
6.09056,45.12469,277.19999999999993
6.10321,45.12373,250.10000000000002
6.11586,45.12277,215.89999999999998
6.1285099999999995,45.121809999999996,195.79999999999998
6.14116,45.12085,340.5999999999999
6.1538,45.119890000000005,341.5
6.16645,45.11892,346.2
6.1791,45.11795,303.09999999999997
6.19174,45.11698,287.20000000000005
6.20439,45.116009999999996,287.50000000000006
6.21703,45.11504,271.49999999999994
6.22967,45.114059999999995,265.59999999999997
6.242319999999999,45.11308,262.79999999999995
6.25496,45.1121,245.79999999999995
6.2676,45.11112,222.39999999999995
6.28024,45.11013,207.79999999999998
6.29288,45.10915,158.5
6.30552,45.10816,148.9
6.31816,45.10717,153.3
6.3308,45.10618,165.39999999999998
6.34344,45.10518,246.29999999999995
6.35608,45.10419,317.7999999999999
6.36871,45.103190000000005,252.69999999999996
6.38135,45.10219,266.4
6.3939900000000005,45.10119,223.59999999999994
6.406619999999999,45.100190000000005,232.50000000000003
6.4192599999999995,45.09918,229.5
6.43189,45.09817,222.10000000000002
6.44452,45.097159999999995,228.20000000000005
6.45716,45.09615,203.99999999999997
6.46979,45.09514,228.89999999999998
6.482419999999999,45.094120000000004,230.89999999999998
6.49505,45.0931,174.39999999999998
6.0006699999999995,45.122370000000004,354.2
6.013319999999999,45.12143,343.5
6.02597,45.120490000000004,341.4
6.03862,45.11954,375.8
6.05127,45.118590000000005,379.79999999999995
6.0639199999999995,45.11764,352.1999999999999
6.07656,45.116690000000006,319.7
6.08921,45.11573,275.09999999999997
6.10186,45.114779999999996,256.29999999999995
6.1145,45.113820000000004,227.79999999999995
6.12715,45.11286,239.7999999999999
6.1397900000000005,45.1119,321.49999999999994
6.15244,45.110929999999996,326.9
6.165080000000001,45.109970000000004,336.09999999999997
6.17773,45.109,312.3
6.19037,45.10803,306.6
6.20301,45.10706,293.4
6.21565,45.10608,262.7
6.22829,45.105109999999996,279.5
6.2409300000000005,45.10413,257.5
6.25357,45.10315,207.89999999999998
6.26621,45.10217,237.19999999999996
6.27885,45.10118,214.49999999999994
6.2914900000000005,45.1002,163.40000000000003
6.304130000000001,45.09921,156.6
6.3167599999999995,45.09822,159.5
6.3294,45.097229999999996,207.49999999999997
6.34204,45.09623,301.3
6.35467,45.095240000000004,283.99999999999994
6.3673,45.09424,249.1
6.37994,45.09324,227.39999999999998
6.39257,45.092240000000004,223.39999999999995
6.4052,45.09124,236.79999999999995
6.41783,45.09023,231.59999999999997
6.43047,45.089220000000005,263.9999999999999
6.4431,45.08821,225.89999999999998
6.45573,45.0872,197.19999999999993
6.46835,45.08619,244.79999999999993
6.480980000000001,45.08517,211.60000000000002
6.493609999999999,45.08416,157.29999999999998
6.01198,45.11247,353.30000000000007
6.02463,45.11153,371.49999999999983
6.03728,45.11058,373.79999999999995
6.049930000000001,45.10964,360.99999999999994
6.06257,45.10869,357.80000000000007
6.07522,45.10773,303.2
6.08786,45.10678,290.8
6.10051,45.10582,264.2
6.11315,45.10487,241.80000000000004
6.12579,45.10391,376.0999999999999
6.13844,45.102940000000004,326.09999999999997
6.15108,45.10198,343.70000000000005
6.16372,45.101009999999995,318.29999999999995
6.17636,45.10005,310.79999999999995
6.189,45.09908,290.99999999999994
6.20164,45.0981,247.79999999999998
6.2142800000000005,45.09713,270.0
6.22691,45.09616,247.39999999999998
6.23955,45.09518,243.8999999999999
6.252190000000001,45.0942,230.70000000000002
6.26483,45.09322,222.59999999999997
6.27746,45.09223,211.99999999999994
6.2901,45.09125,177.9
6.30273,45.09026,168.0
6.31537,45.08927,186.49999999999994
6.328,45.08828,186.29999999999995
6.34063,45.08729,263.7
6.35326,45.086290000000005,247.29999999999995
6.36589,45.08529,227.19999999999993
6.3785300000000005,45.08429,281.2
6.39116,45.083290000000005,260.8999999999999
6.40379,45.08229,212.29999999999998
6.41641,45.08128,224.4
6.4290400000000005,45.08028,209.4
6.441669999999999,45.07927,176.49999999999997
6.4543,45.07826,160.79999999999998
6.46692,45.07724,219.69999999999993
6.47955,45.076229999999995,189.49999999999997
6.49217,45.07521,189.39999999999995
6.01065,45.10352,356.1
6.0233,45.10257,361.3
6.03594,45.10163,362.4
